country_zip;country_code;country;zip;municipality;county;region;address_count
SK-97901;SK;Slovensko;97901;Ožďany;Rimavská Sobota;Banskobystrický kraj;67
SK-97901;SK;Slovensko;97901;Kružno;Rimavská Sobota;Banskobystrický kraj;152
SK-97901;SK;Slovensko;97901;Rimavská Sobota;Rimavská Sobota;Banskobystrický kraj;7015
SK-98001;SK;Slovensko;98001;Belín;Rimavská Sobota;Banskobystrický kraj;70
SK-98001;SK;Slovensko;98001;Pavlovce;Rimavská Sobota;Banskobystrický kraj;115
SK-98001;SK;Slovensko;98001;Rimavské Janovce;Rimavská Sobota;Banskobystrický kraj;468
SK-98001;SK;Slovensko;98001;Sútor;Rimavská Sobota;Banskobystrický kraj;111
SK-98002;SK;Slovensko;98002;Širkovce;Rimavská Sobota;Banskobystrický kraj;329
SK-98002;SK;Slovensko;98002;Gortva;Rimavská Sobota;Banskobystrický kraj;166
SK-98002;SK;Slovensko;98002;Hodejovec;Rimavská Sobota;Banskobystrický kraj;89
SK-98002;SK;Slovensko;98002;Jesenské;Rimavská Sobota;Banskobystrický kraj;768
SK-98003;SK;Slovensko;98003;Šimonovce;Rimavská Sobota;Banskobystrický kraj;188
SK-98003;SK;Slovensko;98003;Drňa;Rimavská Sobota;Banskobystrický kraj;99
SK-98004;SK;Slovensko;98004;Gemerské Dechtáre;Rimavská Sobota;Banskobystrický kraj;202
SK-98004;SK;Slovensko;98004;Hostice;Rimavská Sobota;Banskobystrický kraj;273
SK-98004;SK;Slovensko;98004;Jestice;Rimavská Sobota;Banskobystrický kraj;79
SK-98011;SK;Slovensko;98011;Ožďany;Rimavská Sobota;Banskobystrický kraj;601
SK-98012;SK;Slovensko;98012;Hrnčiarske Zalužany;Poltár;Banskobystrický kraj;393
SK-98012;SK;Slovensko;98012;Sušany;Poltár;Banskobystrický kraj;261
SK-98013;SK;Slovensko;98013;Hrnčiarska Ves;Poltár;Banskobystrický kraj;284
SK-98013;SK;Slovensko;98013;Selce;Poltár;Banskobystrický kraj;80
SK-98021;SK;Slovensko;98021;Žíp;Rimavská Sobota;Banskobystrický kraj;62
SK-98021;SK;Slovensko;98021;Vieska nad Blhom;Rimavská Sobota;Banskobystrický kraj;54
SK-98021;SK;Slovensko;98021;Tomášovce;Rimavská Sobota;Banskobystrický kraj;80
SK-98021;SK;Slovensko;98021;Dulovo;Rimavská Sobota;Banskobystrický kraj;30
SK-98021;SK;Slovensko;98021;Bátka;Rimavská Sobota;Banskobystrický kraj;285
SK-98021;SK;Slovensko;98021;Rakytník;Rimavská Sobota;Banskobystrický kraj;94
SK-98022;SK;Slovensko;98022;Uzovská Panica;Rimavská Sobota;Banskobystrický kraj;231
SK-98022;SK;Slovensko;98022;Veľký Blh;Rimavská Sobota;Banskobystrický kraj;485
SK-98023;SK;Slovensko;98023;Padarovce;Rimavská Sobota;Banskobystrický kraj;71
SK-98023;SK;Slovensko;98023;Španie Pole;Rimavská Sobota;Banskobystrický kraj;74
SK-98023;SK;Slovensko;98023;Teplý Vrch;Rimavská Sobota;Banskobystrický kraj;127
SK-98023;SK;Slovensko;98023;Lipovec;Rimavská Sobota;Banskobystrický kraj;40
SK-98023;SK;Slovensko;98023;Slizké;Rimavská Sobota;Banskobystrický kraj;44
SK-98023;SK;Slovensko;98023;Drienčany;Rimavská Sobota;Banskobystrický kraj;130
SK-98023;SK;Slovensko;98023;Budikovany;Rimavská Sobota;Banskobystrický kraj;81
SK-98023;SK;Slovensko;98023;Hostišovce;Rimavská Sobota;Banskobystrický kraj;82
SK-98023;SK;Slovensko;98023;Dražice;Rimavská Sobota;Banskobystrický kraj;90
SK-98025;SK;Slovensko;98025;Hrušovo;Rimavská Sobota;Banskobystrický kraj;132
SK-98026;SK;Slovensko;98026;Babinec;Rimavská Sobota;Banskobystrický kraj;59
SK-98026;SK;Slovensko;98026;Horné Zahorany;Rimavská Sobota;Banskobystrický kraj;94
SK-98026;SK;Slovensko;98026;Hrušovo;Rimavská Sobota;Banskobystrický kraj;24
SK-98026;SK;Slovensko;98026;Kraskovo;Rimavská Sobota;Banskobystrický kraj;89
SK-98026;SK;Slovensko;98026;Lukovištia;Rimavská Sobota;Banskobystrický kraj;148
SK-98031;SK;Slovensko;98031;Hodejov;Rimavská Sobota;Banskobystrický kraj;389
SK-98031;SK;Slovensko;98031;Čierny Potok;Rimavská Sobota;Banskobystrický kraj;108
SK-98031;SK;Slovensko;98031;Gemerček;Rimavská Sobota;Banskobystrický kraj;57
SK-98032;SK;Slovensko;98032;Blhovce;Rimavská Sobota;Banskobystrický kraj;293
SK-98032;SK;Slovensko;98032;Konrádovce;Rimavská Sobota;Banskobystrický kraj;118
SK-98033;SK;Slovensko;98033;Hajnáčka;Rimavská Sobota;Banskobystrický kraj;546
SK-98033;SK;Slovensko;98033;Šurice;Lučenec;Banskobystrický kraj;234
SK-98034;SK;Slovensko;98034;Nová Bašta;Rimavská Sobota;Banskobystrický kraj;240
SK-98034;SK;Slovensko;98034;Stará Bašta;Rimavská Sobota;Banskobystrický kraj;178
SK-98034;SK;Slovensko;98034;Studená;Rimavská Sobota;Banskobystrický kraj;143
SK-98034;SK;Slovensko;98034;Tachty;Rimavská Sobota;Banskobystrický kraj;208
SK-98034;SK;Slovensko;98034;Večelkov;Rimavská Sobota;Banskobystrický kraj;171
SK-98035;SK;Slovensko;98035;Petrovce;Rimavská Sobota;Banskobystrický kraj;161
SK-98035;SK;Slovensko;98035;Gemerský Jablonec;Rimavská Sobota;Banskobystrický kraj;264
SK-98035;SK;Slovensko;98035;Dubno;Rimavská Sobota;Banskobystrický kraj;64
SK-98041;SK;Slovensko;98041;Bottovo;Rimavská Sobota;Banskobystrický kraj;90
SK-98041;SK;Slovensko;98041;Dubovec;Rimavská Sobota;Banskobystrický kraj;184
SK-98041;SK;Slovensko;98041;Martinová;Rimavská Sobota;Banskobystrický kraj;67
SK-98042;SK;Slovensko;98042;Orávka;Rimavská Sobota;Banskobystrický kraj;91
SK-98042;SK;Slovensko;98042;Zádor;Rimavská Sobota;Banskobystrický kraj;47
SK-98042;SK;Slovensko;98042;Rimavská Seč;Rimavská Sobota;Banskobystrický kraj;555
SK-98042;SK;Slovensko;98042;Radnovce;Rimavská Sobota;Banskobystrický kraj;154
SK-98042;SK;Slovensko;98042;Janice;Rimavská Sobota;Banskobystrický kraj;69
SK-98042;SK;Slovensko;98042;Ivanice;Rimavská Sobota;Banskobystrický kraj;72
SK-98042;SK;Slovensko;98042;Chrámec;Rimavská Sobota;Banskobystrický kraj;146
SK-98042;SK;Slovensko;98042;Cakov;Rimavská Sobota;Banskobystrický kraj;85
SK-98042;SK;Slovensko;98042;Bátorová;Veľký Krtíš;Banskobystrický kraj;1
SK-98043;SK;Slovensko;98043;Číž;Rimavská Sobota;Banskobystrický kraj;233
SK-98044;SK;Slovensko;98044;Abovce;Rimavská Sobota;Banskobystrický kraj;211
SK-98044;SK;Slovensko;98044;Chanava;Rimavská Sobota;Banskobystrický kraj;226
SK-98044;SK;Slovensko;98044;Lenartovce;Rimavská Sobota;Banskobystrický kraj;144
SK-98044;SK;Slovensko;98044;Vlkyňa;Rimavská Sobota;Banskobystrický kraj;104
SK-98045;SK;Slovensko;98045;Riečka;Rimavská Sobota;Banskobystrický kraj;103
SK-98045;SK;Slovensko;98045;Štrkovec;Rimavská Sobota;Banskobystrický kraj;143
SK-98045;SK;Slovensko;98045;Neporadza;Rimavská Sobota;Banskobystrický kraj;84
SK-98045;SK;Slovensko;98045;Kesovce;Rimavská Sobota;Banskobystrický kraj;54
SK-98045;SK;Slovensko;98045;Kráľ;Rimavská Sobota;Banskobystrický kraj;287
SK-98046;SK;Slovensko;98046;Bretka;Rožňava;Košický kraj;144
SK-98046;SK;Slovensko;98046;Gemerská Panica;Rožňava;Košický kraj;361
SK-98050;SK;Slovensko;98050;Hubovo;Rimavská Sobota;Banskobystrický kraj;73
SK-98050;SK;Slovensko;98050;Lenka;Rimavská Sobota;Banskobystrický kraj;94
SK-98050;SK;Slovensko;98050;Rumince;Rimavská Sobota;Banskobystrický kraj;167
SK-98050;SK;Slovensko;98050;Včelince;Rimavská Sobota;Banskobystrický kraj;251
SK-98051;SK;Slovensko;98051;Veľké Teriakovce;Rimavská Sobota;Banskobystrický kraj;241
SK-98052;SK;Slovensko;98052;Vyšný Skálnik;Rimavská Sobota;Banskobystrický kraj;88
SK-98052;SK;Slovensko;98052;Veľké Teriakovce;Rimavská Sobota;Banskobystrický kraj;69
SK-98052;SK;Slovensko;98052;Kociha;Rimavská Sobota;Banskobystrický kraj;113
SK-98052;SK;Slovensko;98052;Hrachovo;Rimavská Sobota;Banskobystrický kraj;352
SK-98052;SK;Slovensko;98052;Nižný Skálnik;Rimavská Sobota;Banskobystrický kraj;76
SK-98053;SK;Slovensko;98053;Lehota nad Rimavicou;Rimavská Sobota;Banskobystrický kraj;156
SK-98053;SK;Slovensko;98053;Rimavská Baňa;Rimavská Sobota;Banskobystrický kraj;177
SK-98053;SK;Slovensko;98053;Rimavské Zalužany;Rimavská Sobota;Banskobystrický kraj;161
SK-98054;SK;Slovensko;98054;Kyjatice;Rimavská Sobota;Banskobystrický kraj;61
SK-98054;SK;Slovensko;98054;Rimavské Brezovo;Rimavská Sobota;Banskobystrický kraj;192
SK-98055;SK;Slovensko;98055;Klenovec;Rimavská Sobota;Banskobystrický kraj;1225
SK-98061;SK;Slovensko;98061;Tisovec;Rimavská Sobota;Banskobystrický kraj;1546
SK-98101;SK;Slovensko;98101;Hnúšťa;Rimavská Sobota;Banskobystrický kraj;1747
SK-98201;SK;Slovensko;98201;Gemer;Revúca;Banskobystrický kraj;291
SK-98201;SK;Slovensko;98201;Tornaľa;Revúca;Banskobystrický kraj;1910
SK-98201;SK;Slovensko;98201;Žiar;Revúca;Banskobystrický kraj;46
SK-98251;SK;Slovensko;98251;Barca;Rimavská Sobota;Banskobystrický kraj;79
SK-98251;SK;Slovensko;98251;Figa;Rimavská Sobota;Banskobystrický kraj;142
SK-98251;SK;Slovensko;98251;Stránska;Rimavská Sobota;Banskobystrický kraj;111
SK-98252;SK;Slovensko;98252;Gemerské Michalovce;Rimavská Sobota;Banskobystrický kraj;44
SK-98252;SK;Slovensko;98252;Kaloša;Rimavská Sobota;Banskobystrický kraj;165
SK-98252;SK;Slovensko;98252;Valice;Rimavská Sobota;Banskobystrický kraj;59
SK-98252;SK;Slovensko;98252;Vyšné Valice;Rimavská Sobota;Banskobystrický kraj;112
SK-98262;SK;Slovensko;98262;Višňové;Revúca;Banskobystrický kraj;39
SK-98262;SK;Slovensko;98262;Skerešovo;Revúca;Banskobystrický kraj;103
SK-98262;SK;Slovensko;98262;Rašice;Revúca;Banskobystrický kraj;62
SK-98262;SK;Slovensko;98262;Polina;Revúca;Banskobystrický kraj;73
SK-98262;SK;Slovensko;98262;Otročok;Revúca;Banskobystrický kraj;77
SK-98262;SK;Slovensko;98262;Chvalová;Revúca;Banskobystrický kraj;76
SK-98262;SK;Slovensko;98262;Levkuška;Revúca;Banskobystrický kraj;81
SK-98262;SK;Slovensko;98262;Gemerská Ves;Revúca;Banskobystrický kraj;243
SK-98262;SK;Slovensko;98262;Držkovce;Revúca;Banskobystrický kraj;181
SK-98262;SK;Slovensko;98262;Leváre;Revúca;Banskobystrický kraj;57
SK-98265;SK;Slovensko;98265;Sása;Revúca;Banskobystrický kraj;34
SK-98265;SK;Slovensko;98265;Rybník;Revúca;Banskobystrický kraj;74
SK-98265;SK;Slovensko;98265;Ploské;Revúca;Banskobystrický kraj;37
SK-98265;SK;Slovensko;98265;Ratkovská Lehota;Rimavská Sobota;Banskobystrický kraj;37
SK-98265;SK;Slovensko;98265;Ratková;Revúca;Banskobystrický kraj;283
SK-98266;SK;Slovensko;98266;Hrlica;Revúca;Banskobystrický kraj;67
SK-98266;SK;Slovensko;98266;Ratkovské Bystré;Revúca;Banskobystrický kraj;301
SK-98267;SK;Slovensko;98267;Hnúšťa;Rimavská Sobota;Banskobystrický kraj;23
SK-98267;SK;Slovensko;98267;Krokava;Rimavská Sobota;Banskobystrický kraj;57
SK-98267;SK;Slovensko;98267;Poproč;Rimavská Sobota;Banskobystrický kraj;33
SK-98267;SK;Slovensko;98267;Potok;Rimavská Sobota;Banskobystrický kraj;51
SK-98267;SK;Slovensko;98267;Ratkovská Suchá;Rimavská Sobota;Banskobystrický kraj;57
SK-98267;SK;Slovensko;98267;Rovné;Rimavská Sobota;Banskobystrický kraj;104
SK-98401;SK;Slovensko;98401;Pinciná;Lučenec;Banskobystrický kraj;155
SK-98401;SK;Slovensko;98401;Očová;Zvolen;Banskobystrický kraj;1
SK-98401;SK;Slovensko;98401;Mikušovce;Lučenec;Banskobystrický kraj;139
SK-98401;SK;Slovensko;98401;Halič;Lučenec;Banskobystrický kraj;13
SK-98401;SK;Slovensko;98401;Boľkovce;Lučenec;Banskobystrický kraj;348
SK-98401;SK;Slovensko;98401;Lučenec;Lučenec;Banskobystrický kraj;6059
SK-98403;SK;Slovensko;98403;Lučenec;Lučenec;Banskobystrický kraj;1594
SK-98501;SK;Slovensko;98501;Kalinovo;Poltár;Banskobystrický kraj;1031
SK-98501;SK;Slovensko;98501;Veľká Ves;Poltár;Banskobystrický kraj;195
SK-98502;SK;Slovensko;98502;Mládzovo;Poltár;Banskobystrický kraj;69
SK-98502;SK;Slovensko;98502;Breznička;Poltár;Banskobystrický kraj;372
SK-98503;SK;Slovensko;98503;České Brezovo;Poltár;Banskobystrický kraj;263
SK-98503;SK;Slovensko;98503;Zlatno;Poltár;Banskobystrický kraj;82
SK-98505;SK;Slovensko;98505;Kokava nad Rimavicou;Poltár;Banskobystrický kraj;1311
SK-98506;SK;Slovensko;98506;Kokava nad Rimavicou;Poltár;Banskobystrický kraj;255
SK-98506;SK;Slovensko;98506;Utekáč;Poltár;Banskobystrický kraj;374
SK-98507;SK;Slovensko;98507;Kokava nad Rimavicou;Poltár;Banskobystrický kraj;73
SK-98507;SK;Slovensko;98507;Ďubákovo;Poltár;Banskobystrický kraj;62
SK-98507;SK;Slovensko;98507;Šoltýska;Poltár;Banskobystrický kraj;128
SK-98511;SK;Slovensko;98511;Ľuboreč;Lučenec;Banskobystrický kraj;192
SK-98511;SK;Slovensko;98511;Stará Halič;Lučenec;Banskobystrický kraj;277
SK-98511;SK;Slovensko;98511;Praha;Lučenec;Banskobystrický kraj;78
SK-98511;SK;Slovensko;98511;Lupoč;Lučenec;Banskobystrický kraj;146
SK-98511;SK;Slovensko;98511;Lehôtka;Lučenec;Banskobystrický kraj;152
SK-98511;SK;Slovensko;98511;Halič;Lučenec;Banskobystrický kraj;636
SK-98511;SK;Slovensko;98511;Mašková;Lučenec;Banskobystrický kraj;153
SK-98512;SK;Slovensko;98512;Budiná;Lučenec;Banskobystrický kraj;254
SK-98512;SK;Slovensko;98512;Tuhár;Lučenec;Banskobystrický kraj;225
SK-98513;SK;Slovensko;98513;Polichno;Lučenec;Banskobystrický kraj;132
SK-98513;SK;Slovensko;98513;Lentvora;Lučenec;Banskobystrický kraj;47
SK-98513;SK;Slovensko;98513;Ábelová;Lučenec;Banskobystrický kraj;375
SK-98522;SK;Slovensko;98522;Točnica;Lučenec;Banskobystrický kraj;167
SK-98522;SK;Slovensko;98522;Cinobaňa;Poltár;Banskobystrický kraj;738
SK-98524;SK;Slovensko;98524;Hradište;Poltár;Banskobystrický kraj;15
SK-98524;SK;Slovensko;98524;Ozdín;Poltár;Banskobystrický kraj;178
SK-98524;SK;Slovensko;98524;Rovňany;Poltár;Banskobystrický kraj;145
SK-98525;SK;Slovensko;98525;Hradište;Poltár;Banskobystrický kraj;171
SK-98525;SK;Slovensko;98525;Krná;Poltár;Banskobystrický kraj;133
SK-98525;SK;Slovensko;98525;Uhorské;Poltár;Banskobystrický kraj;313
SK-98526;SK;Slovensko;98526;Hradište;Poltár;Banskobystrický kraj;1
SK-98526;SK;Slovensko;98526;Málinec;Poltár;Banskobystrický kraj;561
SK-98531;SK;Slovensko;98531;Trebeľovce;Lučenec;Banskobystrický kraj;437
SK-98531;SK;Slovensko;98531;Rapovce;Lučenec;Banskobystrický kraj;311
SK-98531;SK;Slovensko;98531;Pleš;Lučenec;Banskobystrický kraj;123
SK-98531;SK;Slovensko;98531;Kalonda;Lučenec;Banskobystrický kraj;118
SK-98531;SK;Slovensko;98531;Lipovany;Lučenec;Banskobystrický kraj;152
SK-98531;SK;Slovensko;98531;Mučín;Lučenec;Banskobystrický kraj;262
SK-98532;SK;Slovensko;98532;Veľká nad Ipľom;Lučenec;Banskobystrický kraj;449
SK-98532;SK;Slovensko;98532;Jelšovec;Lučenec;Banskobystrický kraj;106
SK-98532;SK;Slovensko;98532;Panické Dravce;Lučenec;Banskobystrický kraj;295
SK-98532;SK;Slovensko;98532;Trenč;Lučenec;Banskobystrický kraj;121
SK-98541;SK;Slovensko;98541;Prša;Lučenec;Banskobystrický kraj;115
SK-98541;SK;Slovensko;98541;Šávoľ;Lučenec;Banskobystrický kraj;175
SK-98541;SK;Slovensko;98541;Buzitka;Lučenec;Banskobystrický kraj;201
SK-98542;SK;Slovensko;98542;Dolné Zahorany;Rimavská Sobota;Banskobystrický kraj;88
SK-98542;SK;Slovensko;98542;Husiná;Rimavská Sobota;Banskobystrický kraj;191
SK-98542;SK;Slovensko;98542;Nové Hony;Lučenec;Banskobystrický kraj;116
SK-98542;SK;Slovensko;98542;Veľké Dravce;Lučenec;Banskobystrický kraj;281
SK-98545;SK;Slovensko;98545;Cinobaňa;Poltár;Banskobystrický kraj;12
SK-98545;SK;Slovensko;98545;Látky;Detva;Banskobystrický kraj;934
SK-98551;SK;Slovensko;98551;Budiná;Lučenec;Banskobystrický kraj;32
SK-98551;SK;Slovensko;98551;Podkriváň;Detva;Banskobystrický kraj;546
SK-98552;SK;Slovensko;98552;Ružiná;Lučenec;Banskobystrický kraj;429
SK-98552;SK;Slovensko;98552;Divín;Lučenec;Banskobystrický kraj;969
SK-98553;SK;Slovensko;98553;Dobroč;Lučenec;Banskobystrický kraj;370
SK-98553;SK;Slovensko;98553;Kotmanová;Lučenec;Banskobystrický kraj;174
SK-98553;SK;Slovensko;98553;Mýtna;Lučenec;Banskobystrický kraj;529
SK-98553;SK;Slovensko;98553;Píla;Lučenec;Banskobystrický kraj;183
SK-98554;SK;Slovensko;98554;Lovinobaňa;Lučenec;Banskobystrický kraj;728
SK-98554;SK;Slovensko;98554;Podrečany;Lučenec;Banskobystrický kraj;264
SK-98556;SK;Slovensko;98556;Gregorova Vieska;Lučenec;Banskobystrický kraj;82
SK-98556;SK;Slovensko;98556;Tomášovce;Lučenec;Banskobystrický kraj;722
SK-98557;SK;Slovensko;98557;Nitra nad Ipľom;Lučenec;Banskobystrický kraj;84
SK-98557;SK;Slovensko;98557;Holiša;Lučenec;Banskobystrický kraj;227
SK-98558;SK;Slovensko;98558;Šiatorská Bukovinka;Lučenec;Banskobystrický kraj;241
SK-98558;SK;Slovensko;98558;Čakanovce;Lučenec;Banskobystrický kraj;328
SK-98558;SK;Slovensko;98558;Radzovce;Lučenec;Banskobystrický kraj;655
SK-98559;SK;Slovensko;98559;Vidiná;Lučenec;Banskobystrický kraj;679
SK-98601;SK;Slovensko;98601;Belina;Lučenec;Banskobystrický kraj;222
SK-98601;SK;Slovensko;98601;Biskupice;Lučenec;Banskobystrický kraj;401
SK-98601;SK;Slovensko;98601;Bulhary;Lučenec;Banskobystrický kraj;97
SK-98601;SK;Slovensko;98601;Fiľakovo;Lučenec;Banskobystrický kraj;2393
SK-98601;SK;Slovensko;98601;Fiľakovské Kováče;Lučenec;Banskobystrický kraj;324
SK-98601;SK;Slovensko;98601;Ratka;Lučenec;Banskobystrický kraj;189
SK-98601;SK;Slovensko;98601;Čamovce;Lučenec;Banskobystrický kraj;168
SK-98601;SK;Slovensko;98601;Šíd;Lučenec;Banskobystrický kraj;350
SK-98701;SK;Slovensko;98701;Poltár;Poltár;Banskobystrický kraj;1895
SK-98701;SK;Slovensko;98701;Hrnčiarska Ves;Poltár;Banskobystrický kraj;76
SK-99001;SK;Slovensko;99001;Malé Straciny;Veľký Krtíš;Banskobystrický kraj;105
SK-99001;SK;Slovensko;99001;Malý Krtíš;Veľký Krtíš;Banskobystrický kraj;213
SK-99001;SK;Slovensko;99001;Veľké Straciny;Veľký Krtíš;Banskobystrický kraj;78
SK-99001;SK;Slovensko;99001;Veľký Krtíš;Veľký Krtíš;Banskobystrický kraj;2451
SK-99101;SK;Slovensko;99101;Brusník;Veľký Krtíš;Banskobystrický kraj;77
SK-99101;SK;Slovensko;99101;Senné;Veľký Krtíš;Banskobystrický kraj;144
SK-99101;SK;Slovensko;99101;Červeňany;Veľký Krtíš;Banskobystrický kraj;32
SK-99101;SK;Slovensko;99101;Šuľa;Veľký Krtíš;Banskobystrický kraj;45
SK-99102;SK;Slovensko;99102;Ľuboriečka;Veľký Krtíš;Banskobystrický kraj;134
SK-99102;SK;Slovensko;99102;Vieska;Veľký Krtíš;Banskobystrický kraj;85
SK-99102;SK;Slovensko;99102;Horná Strehová;Veľký Krtíš;Banskobystrický kraj;154
SK-99102;SK;Slovensko;99102;Dolná Strehová;Veľký Krtíš;Banskobystrický kraj;653
SK-99102;SK;Slovensko;99102;Slovenské Kľačany;Veľký Krtíš;Banskobystrický kraj;83
SK-99103;SK;Slovensko;99103;Dolné Strháre;Veľký Krtíš;Banskobystrický kraj;179
SK-99103;SK;Slovensko;99103;Horné Strháre;Veľký Krtíš;Banskobystrický kraj;156
SK-99103;SK;Slovensko;99103;Pôtor;Veľký Krtíš;Banskobystrický kraj;386
SK-99103;SK;Slovensko;99103;Suché Brezovo;Veľký Krtíš;Banskobystrický kraj;125
SK-99103;SK;Slovensko;99103;Veľký Lom;Veľký Krtíš;Banskobystrický kraj;169
SK-99105;SK;Slovensko;99105;Sklabiná;Veľký Krtíš;Banskobystrický kraj;351
SK-99105;SK;Slovensko;99105;Želovce;Veľký Krtíš;Banskobystrický kraj;3
SK-99105;SK;Slovensko;99105;Obeckov;Veľký Krtíš;Banskobystrický kraj;183
SK-99105;SK;Slovensko;99105;Nová Ves;Veľký Krtíš;Banskobystrický kraj;185
SK-99106;SK;Slovensko;99106;Kiarov;Veľký Krtíš;Banskobystrický kraj;293
SK-99106;SK;Slovensko;99106;Kováčovce;Veľký Krtíš;Banskobystrický kraj;194
SK-99106;SK;Slovensko;99106;Vrbovka;Veľký Krtíš;Banskobystrický kraj;274
SK-99106;SK;Slovensko;99106;Záhorce;Veľký Krtíš;Banskobystrický kraj;387
SK-99106;SK;Slovensko;99106;Želovce;Veľký Krtíš;Banskobystrický kraj;638
SK-99107;SK;Slovensko;99107;Opatovská Nová Ves;Veľký Krtíš;Banskobystrický kraj;339
SK-99107;SK;Slovensko;99107;Slovenské Ďarmoty;Veľký Krtíš;Banskobystrický kraj;212
SK-99108;SK;Slovensko;99108;Malá Čalomija;Veľký Krtíš;Banskobystrický kraj;142
SK-99108;SK;Slovensko;99108;Lesenice;Veľký Krtíš;Banskobystrický kraj;234
SK-99108;SK;Slovensko;99108;Chrastince;Veľký Krtíš;Banskobystrický kraj;84
SK-99109;SK;Slovensko;99109;Koláre;Veľký Krtíš;Banskobystrický kraj;142
SK-99109;SK;Slovensko;99109;Veľká Čalomija;Veľký Krtíš;Banskobystrický kraj;259
SK-99110;SK;Slovensko;99110;Ipeľské Predmostie;Veľký Krtíš;Banskobystrický kraj;329
SK-99110;SK;Slovensko;99110;Kleňany;Veľký Krtíš;Banskobystrický kraj;182
SK-99110;SK;Slovensko;99110;Sečianky;Veľký Krtíš;Banskobystrický kraj;223
SK-99110;SK;Slovensko;99110;Veľká Ves nad Ipľom;Veľký Krtíš;Banskobystrický kraj;217
SK-99111;SK;Slovensko;99111;Balog nad Ipľom;Veľký Krtíš;Banskobystrický kraj;388
SK-99111;SK;Slovensko;99111;Kosihy nad Ipľom;Veľký Krtíš;Banskobystrický kraj;187
SK-99121;SK;Slovensko;99121;Závada;Veľký Krtíš;Banskobystrický kraj;152
SK-99121;SK;Slovensko;99121;Pravica;Veľký Krtíš;Banskobystrický kraj;56
SK-99121;SK;Slovensko;99121;Chrťany;Veľký Krtíš;Banskobystrický kraj;82
SK-99122;SK;Slovensko;99122;Bušince;Veľký Krtíš;Banskobystrický kraj;540
SK-99122;SK;Slovensko;99122;Glabušovce;Veľký Krtíš;Banskobystrický kraj;94
SK-99122;SK;Slovensko;99122;Malé Zlievce;Veľký Krtíš;Banskobystrický kraj;120
SK-99122;SK;Slovensko;99122;Muľa;Veľký Krtíš;Banskobystrický kraj;102
SK-99122;SK;Slovensko;99122;Olováry;Veľký Krtíš;Banskobystrický kraj;245
SK-99122;SK;Slovensko;99122;Zombor;Veľký Krtíš;Banskobystrický kraj;71
SK-99122;SK;Slovensko;99122;Čeláre;Veľký Krtíš;Banskobystrický kraj;246
SK-99123;SK;Slovensko;99123;Veľké Zlievce;Veľký Krtíš;Banskobystrický kraj;318
SK-99124;SK;Slovensko;99124;Stredné Plachtince;Veľký Krtíš;Banskobystrický kraj;367
SK-99124;SK;Slovensko;99124;Dolné Plachtince;Veľký Krtíš;Banskobystrický kraj;352
SK-99124;SK;Slovensko;99124;Horné Plachtince;Veľký Krtíš;Banskobystrický kraj;136
SK-99125;SK;Slovensko;99125;Kosihovce;Veľký Krtíš;Banskobystrický kraj;288
SK-99125;SK;Slovensko;99125;Opava;Veľký Krtíš;Banskobystrický kraj;84
